id,Delta,R0,i0
6239,22.0,2.100994166096397,6628.0
6240,19.0,2.26349490242602,5032.0
6241,19.0,2.0900871266634673,7424.0
6242,18.0,2.246128746217743,3349.0
6243,19.0,2.223411043603015,4753.0
6244,20.0,2.173660196703153,7459.0
6245,21.0,2.140506634955692,6015.0
6246,20.0,2.166603132611694,3582.0
6247,17.0,2.048449182255995,9065.0
6248,18.0,2.175819974313712,6015.0
6249,17.0,2.1017266247584456,6323.0
6250,21.0,2.135531962182205,6102.0
6251,15.0,2.303092341158584,2184.0
6252,19.0,2.1112049006657108,8043.0
6253,15.0,2.486396444268888,1296.0
6254,23.0,1.9535916294229905,9616.0
6255,20.0,2.1015121378094617,4635.0
6256,21.0,2.1254213627915717,4635.0
6257,22.0,2.172957647639064,5268.0
6258,21.0,2.169551727556393,6763.0
6259,17.0,2.0712856892037808,5847.0
6260,20.0,2.0266022634006164,6964.0
6261,16.0,2.1786102545686354,4716.0
6262,14.0,2.440355395482169,2362.0
6263,21.0,2.165667709073476,4688.0
6264,16.0,2.190326929566311,4370.0
6265,20.0,2.206981471236177,4504.0
6266,19.0,2.241146334702549,4952.0
6267,20.0,2.03492126493075,7893.0
6268,19.0,2.1242751988708464,5642.0
6269,17.0,2.2508730687475094,4118.0
6270,19.0,2.180738614388266,3422.0
6271,22.0,2.149489866589306,6290.0
6272,15.0,2.219483814593735,3463.0
6273,20.0,2.327212751057629,2872.0
6274,19.0,2.0569829958736,6754.0
6275,16.0,2.5120995229032776,1401.0
6276,18.0,2.0107579474030133,9055.0
6277,17.0,2.285083827207891,3431.0
6278,20.0,2.138941819127618,3930.0
6279,16.0,2.0782478007504968,6172.0
6280,21.0,2.1427036092191765,8438.0
6281,21.0,2.1618073816663106,6933.0
6282,20.0,2.258749574550399,5099.0
6283,21.0,2.078094096289429,9616.0
6284,19.0,2.032440899174727,9477.0
6285,21.0,2.142251217881048,6425.0
6286,21.0,2.213413781972423,3422.0
6287,20.0,2.0729497673372266,8460.0
6288,16.0,2.187182239162023,6066.0
6289,20.0,2.305866632176346,3881.0
6290,15.0,2.1880585239248798,4635.0
6291,17.0,2.133429686849858,5205.0
6292,15.0,2.1972843823809454,4660.0
6293,18.0,2.2794238619368334,3763.0
6294,16.0,2.230202055804961,4507.0
6295,13.0,2.315493012113537,2184.0
6296,17.0,2.127915724797574,5106.0
6297,22.0,2.100479555131576,9029.0
6298,18.0,2.1421745532090077,4596.0
6299,17.0,2.1670801443532506,3692.0
6300,15.0,2.4223398901092335,2604.0
6301,15.0,2.2013238060233378,5263.0
6302,19.0,2.2297936337444386,6137.0
6303,16.0,2.1570653665297477,5061.0
6304,18.0,2.0496044395765867,6835.0
6305,17.0,2.319908417859038,3466.0
6306,21.0,2.085321599046029,7734.0
6307,21.0,2.204946798053745,4028.0
6308,17.0,2.276134745804506,4766.0
6309,16.0,2.162072660414355,4554.0
6310,19.0,2.1491106034955734,5850.0
6311,18.0,2.211945144428673,3678.0
6312,19.0,2.1525423930973666,6727.0
6313,21.0,2.0338809531989464,7665.0
6314,18.0,2.1832440519646625,3197.0
6315,21.0,2.2110404231164784,4933.0
6316,16.0,2.3155102324091374,1840.0
6317,16.0,2.439321019514464,1435.0
6318,22.0,2.1100468415782694,7922.0
6319,20.0,2.1584593705765704,5143.0
6320,16.0,2.637413511182106,1106.0
6321,21.0,2.161398892655208,3872.0
6322,17.0,2.294292416037899,3669.0
6323,17.0,2.2804008263865048,4240.0
6324,19.0,2.2548483542389373,3110.0
6325,18.0,2.310380579645257,2184.0
6326,17.0,2.022288343762962,9358.0
6327,19.0,2.084821476158261,6102.0
6328,14.0,2.3865287100847445,1435.0
6329,19.0,2.295995390869013,3500.0
6330,19.0,2.036542977263421,8178.0
6331,19.0,2.3370794095375382,2199.0
6332,18.0,2.1498662233714767,5174.0
6333,18.0,2.0270993804252027,8796.0
6334,20.0,2.2671378113388894,3110.0
6335,20.0,2.3022812643988297,3243.0
6336,20.0,2.1595098194601405,7158.0
6337,18.0,2.2074817018078687,4552.0
6338,16.0,2.14971614056894,3793.0
6339,19.0,2.100095584461494,7331.0
6340,21.0,2.05523550480591,7531.0
6341,16.0,2.3843862977467034,2923.0
6342,18.0,2.231411109016783,4561.0
6343,19.0,2.1290361518852206,6892.0
6344,21.0,2.230997838484859,4144.0
6345,15.0,2.2764192261706406,3874.0
6346,21.0,2.049647162845547,9689.0
6347,20.0,2.177164927825051,6442.0
6348,21.0,2.0937828434111805,7283.0
6349,21.0,2.286735871777452,3739.0
6350,20.0,2.181061816784257,6723.0
6351,18.0,2.119768531639492,7021.0
6352,20.0,2.027033275348023,6835.0
6353,19.0,2.32668926690811,2046.0
6354,18.0,2.4480016574202272,2046.0
6355,17.0,2.173447245167184,5143.0
6356,20.0,2.2465609582488777,4983.0
6357,17.0,1.9972409922781573,9454.0
6358,19.0,2.287296194686659,3422.0
6359,20.0,2.199333241024698,7018.0
6360,17.0,2.2849963723499065,3678.0
6361,12.0,2.496942603978016,1757.0
6362,16.0,2.2756860621204194,2335.0
6363,15.0,2.1900487871784415,3704.0
6364,20.0,2.046721299209842,8803.0
6365,19.0,2.0161086136426283,8760.0
6366,17.0,2.3325005808614976,2046.0
6367,19.0,2.246897868472501,3856.0
6368,21.0,2.1331539058359006,6269.0
6369,15.0,2.274108784577579,3360.0
6370,18.0,2.2716282159757255,2968.0
6371,17.0,2.2521448087603377,5106.0
6372,19.0,2.1709163509738643,5986.0
6373,20.0,2.1718057448074197,5628.0
6374,15.0,2.3741642194851176,2413.0
6375,18.0,2.30202021726444,2521.0
6376,17.0,2.0543565124450183,7665.0
6377,18.0,2.1530678699641848,4507.0
6378,17.0,2.186491143243406,3608.0
6379,22.0,2.0133645091697,7844.0
6380,13.0,2.429758464464871,1670.0
6381,18.0,2.2957715327341846,4339.0
6382,22.0,2.144035478343136,6254.0
6383,18.0,2.3493618617801824,2604.0
6384,20.0,2.1304008966526053,6137.0
6385,11.0,2.487975780636525,1209.0
6386,15.0,2.3462961761204895,2256.0
6387,20.0,2.161075731483847,6585.0
6388,20.0,1.9903508450031244,8920.0
6389,18.0,2.2211738595889408,3989.0
6390,21.0,2.0610254072419276,9135.0
6391,18.0,2.4837547647858793,1435.0
6392,19.0,2.1466787029668466,7459.0
6393,20.0,2.2443493071489513,4884.0
6394,18.0,2.160899345546373,6910.0
6395,17.0,2.2806798065352143,3272.0
6396,17.0,2.3976212468334004,2904.0
6397,19.0,2.3845677706490545,2546.0
6398,20.0,2.310359126466863,3349.0
6399,15.0,2.425026964049689,2046.0
6400,21.0,2.1670938236873796,5032.0
6401,21.0,2.1974261300267304,5170.0
6402,19.0,2.1425020943125213,5036.0
6403,22.0,2.110503736143139,7654.0
6404,19.0,1.9958914038085178,9029.0
6405,17.0,2.3351284502817498,2184.0
6406,20.0,2.1558808303454624,7388.0
6407,22.0,2.1694385241899607,4702.0
6408,21.0,2.1441973623917727,4663.0
6409,21.0,2.1194904467047926,4854.0
6410,17.0,2.1550300605611303,4565.0
6411,20.0,2.1390892738721656,6790.0
6412,15.0,2.2829261427790275,3680.0
6413,18.0,2.2638702784830085,4245.0
6414,22.0,2.005644700578515,8288.0
6415,19.0,2.267828942036324,4983.0
6416,16.0,2.1962594422489863,3880.0
6417,19.0,2.1552543586062685,5699.0
6418,20.0,2.1056102330431288,8101.0
6419,22.0,2.0909861522998803,7081.0
