id,Delta,R0,i0
5945,18.0,2.366894891921407,4395.0
5946,17.0,2.149040885281673,5932.0
5947,21.0,2.191845416458613,6919.0
5948,17.0,2.0523578581823334,8951.0
5949,18.0,2.205887029219045,6733.0
5950,19.0,2.216299243551485,6428.0
5951,17.0,2.564611492991185,1490.0
5952,18.0,2.210444974054267,5864.0
5953,19.0,2.266126538215484,4372.0
5954,22.0,1.981523463046742,9416.0
5955,20.0,2.1462933717209367,9293.0
5956,18.0,2.4775668166558096,1883.0
5957,21.0,2.1178237700068756,7422.0
5958,18.0,2.1484627809991577,6252.0
5959,15.0,2.317022549566774,2972.0
5960,21.0,2.2892565924323627,2722.0
5961,19.0,2.302578408710445,3378.0
5962,20.0,2.1385882207767595,6869.0
5963,16.0,2.4971625550196923,1916.0
5964,20.0,2.2568139273512418,3518.0
5965,18.0,2.430242300111841,3245.0
5966,16.0,2.393700867100389,1860.0
5967,22.0,2.2163615801993806,6110.0
5968,17.0,2.3630320205714437,2925.0
5969,21.0,2.0613743359309105,6990.0
5970,17.0,2.153323000653188,4682.0
5971,21.0,2.2367685472796452,5045.0
5972,22.0,2.1747482301603647,5554.0
5973,19.0,2.201105617966168,3992.0
5974,19.0,2.3894970001235345,3145.0
5975,20.0,2.207220020067004,3202.0
5976,21.0,2.3593223526985474,3316.0
5977,15.0,2.327008396671829,2972.0
5978,21.0,2.1416732762927264,5801.0
5979,22.0,2.2071291592336304,4439.0
5980,19.0,2.4784636870082264,1963.0
5981,22.0,2.1525491339789156,6547.0
5982,20.0,2.2156742638447677,5661.0
5983,16.0,2.2107439885391957,4403.0
5984,17.0,2.2194611453658517,4190.0
5985,20.0,2.1999619200138123,3937.0
5986,17.0,2.248085972601293,5645.0
5987,22.0,2.2340989000647804,5854.0
5988,21.0,2.277353215972496,2752.0
5989,19.0,2.3051896472033535,4621.0
5990,15.0,2.4723507978544395,1916.0
5991,21.0,2.3336961720790326,2087.0
5992,18.0,2.0626617328451013,9216.0
5993,20.0,2.157667695405985,8686.0
5994,23.0,2.1080835214536213,5271.0
5995,22.0,2.092104227864961,7676.0
5996,17.0,2.2335853549745384,6261.0
5997,23.0,2.05463832022301,9032.0
5998,21.0,2.2419396068244213,5048.0
5999,18.0,2.2950711621328055,2652.0
6000,20.0,2.0450698763425557,8163.0
6001,18.0,2.253493219275192,2512.0
