id,Delta,R0,i0
6771,22.0,2.2433121258977065,5388.0
6772,21.0,2.2939159819872375,3239.0
6773,17.0,2.2330753948407467,6083.0
6774,20.0,2.2789327200998373,6752.0
6775,17.0,2.299123648876229,3730.0
6776,21.0,2.296309011306036,5491.0
6777,15.0,2.371359066959566,2463.0
6778,17.0,2.2417289105815974,3988.0
6779,18.0,2.146853532797027,9420.0
6780,20.0,2.0375855712806628,9820.0
6781,21.0,2.1790412044735974,9389.0
6782,21.0,2.1317258395587837,8964.0
6783,20.0,2.292394456580395,3905.0
6784,22.0,2.248657597951962,5201.0
6785,17.0,2.4480531781276467,2523.0
6786,22.0,2.1646446956033043,5278.0
6787,16.0,2.466019458905882,2926.0
6788,12.0,2.48827943575012,1752.0
6789,20.0,2.2445354447745265,4941.0
6790,16.0,2.2304998091457464,4834.0
6791,19.0,2.4203779678067727,2718.0
6792,22.0,2.162241997280884,7068.0
6793,21.0,2.268646555735744,6552.0
6794,21.0,2.203431704956048,5175.0
6795,20.0,2.3044441344857876,5312.0
6796,19.0,2.2686091178761956,3934.0
6797,15.0,2.7383404397825863,800.0
6798,20.0,2.2353402736306824,7358.0
6799,19.0,2.1340679064674886,7945.0
6800,21.0,2.3697665114508504,2607.0
6801,21.0,2.188650580148821,4590.0
6802,19.0,2.0590742742699923,9569.0
6803,18.0,2.253750501957191,6137.0
6804,18.0,2.0975267010886007,8756.0
6805,19.0,2.2876748788178642,3508.0
6806,22.0,2.093314876837935,7383.0
6807,16.0,2.4184156235177,3297.0
6808,21.0,2.2476681023629306,4262.0
6809,20.0,2.263578449433189,4975.0
6810,19.0,2.1508342523106805,6138.0
6811,20.0,2.0583829375880565,9735.0
6812,19.0,2.1819257194341257,7595.0
