id,Delta,R0,i0
6577,16.0,1.9438054508357905,7267.0
6578,18.0,1.8905760833158545,8387.0
6579,15.0,1.9503688934289742,5841.0
6580,16.0,2.377838056179574,908.0
6581,14.0,2.0567481931954736,2905.0
6582,16.0,1.8881084023262222,7532.0
6583,15.0,1.862989528695055,8186.0
6584,16.0,1.8926477609152919,6023.0
6585,17.0,1.9231623969338723,8488.0
6586,16.0,1.9691157350957968,4711.0
6587,15.0,2.338185953654263,908.0
6588,20.0,1.9173230116560067,5556.0
6589,18.0,2.1424157667850983,2144.0
6590,17.0,1.8630793535401429,6832.0
6591,15.0,2.089140676339762,4420.0
6592,19.0,1.9788892522914105,4179.0
6593,14.0,2.0923803606710694,3377.0
6594,19.0,1.914915896594298,6472.0
6595,18.0,2.04062980744728,4019.0
6596,12.0,2.0844474043914207,2775.0
6597,15.0,1.818539811251961,9011.0
6598,18.0,2.038325801984206,2879.0
6599,13.0,2.2013651725587153,2521.0
6600,18.0,1.8116313058198994,7937.0
6601,14.0,2.3414194988367383,922.0
6602,18.0,1.8652424816089703,6878.0
6603,19.0,1.8759462010224173,5967.0
6604,13.0,1.9365035342413834,5738.0
6605,15.0,1.8258494792149313,9303.0
6606,14.0,2.0081635007151313,5967.0
6607,14.0,1.8782685117810671,6847.0
6608,18.0,1.82872114609155,8282.0
6609,14.0,1.9695786297737745,4696.0
6610,14.0,2.2147469727917293,2241.0
6611,16.0,1.960499287721251,6419.0
6612,16.0,2.1893115528185256,2597.0
6613,18.0,2.045814284340927,3852.0
6614,9.0,2.405266939107702,729.0
6615,17.0,1.9846848038912686,5556.0
6616,16.0,2.052094151948922,3943.0
6617,15.0,1.8977305018797328,5556.0
6618,13.0,1.927302949396592,5755.0
6619,9.0,2.3862224473121376,908.0
6620,15.0,1.8296195156285069,9953.0
6621,17.0,1.9870627578858997,4696.0
6622,14.0,1.933628743907566,6369.0
6623,18.0,1.9375778469370173,7436.0
6624,18.0,1.8988349866684682,8803.0
6625,18.0,1.9110952692086083,5829.0
6626,14.0,1.9417424846882552,6836.0
6627,15.0,2.1495776576783743,3329.0
6628,16.0,2.2536356202305368,1423.0
6629,19.0,1.9168695257523372,5923.0
6630,17.0,1.9718598988425085,4352.0
6631,16.0,2.185724816313538,2622.0
6632,15.0,2.3568984399726007,908.0
6633,13.0,2.023550979100666,4352.0
6634,15.0,1.9949954549335764,4878.0
6635,18.0,1.8558385083240532,8148.0
6636,16.0,2.067539604956368,3623.0
6637,12.0,2.360482149521453,908.0
6638,11.0,2.3034261951008883,908.0
6639,17.0,2.100545499181877,2241.0
6640,16.0,1.9926588653638029,6417.0
6641,17.0,2.0515917973910325,3427.0
6642,15.0,1.9568125001461896,6957.0
6643,19.0,1.8282571361098658,9450.0
6644,15.0,1.9842027760663035,6145.0
6645,14.0,2.013838219073915,4160.0
6646,15.0,2.0223557186770815,4049.0
6647,12.0,2.211347366171714,2241.0
6648,17.0,1.9342179489260098,7080.0
6649,17.0,2.099610995353424,3235.0
6650,13.0,1.9153500815919746,6003.0
6651,11.0,2.260324465873788,1480.0
6652,17.0,1.9605610800051638,4591.0
6653,18.0,1.8365211320946673,9303.0
6654,15.0,1.9231427945411426,5333.0
6655,19.0,2.0179256525231555,3623.0
6656,11.0,2.3392380402421686,1369.0
6657,14.0,2.0505874880092434,3490.0
6658,16.0,2.0691183247899563,3637.0
6659,18.0,1.834204488250608,7940.0
6660,15.0,1.9151450146584545,8221.0
6661,19.0,1.9373681431853365,5343.0
6662,14.0,2.400683926869595,908.0
6663,14.0,2.006053243957674,3623.0
6664,16.0,1.9492465751073857,6160.0
6665,14.0,2.149709625130525,2867.0
6666,12.0,2.3369352536135115,1261.0
6667,19.0,1.9527175352565143,4403.0
6668,14.0,2.3327377798926356,908.0
6669,16.0,1.9072965774459811,6701.0
6670,19.0,1.9030486163665956,7634.0
6671,15.0,2.061827718003147,2867.0
6672,12.0,2.0707082154848844,3427.0
6673,19.0,1.9329011446488427,5955.0
