id,Delta,R0,i0
7355,18.0,1.7317898895950579,5376.0
7356,15.0,1.8797324027358664,2522.0
7357,16.0,1.7198993117044623,5860.0
7358,17.0,1.6212461124984525,8570.0
7359,16.0,1.9404126189497044,1996.0
7360,17.0,1.731651879834345,5768.0
7361,17.0,1.7786599652652872,4940.0
7362,17.0,1.632593698539043,9161.0
7363,10.0,2.1459244366073573,991.0
7364,19.0,1.695808683891581,7715.0
7365,17.0,1.6607613591413088,7459.0
7366,11.0,2.199379442515027,719.0
7367,16.0,1.8918578634662702,3145.0
7368,13.0,2.08945338430021,1730.0
7369,15.0,1.7245044714836577,6212.0
7370,17.0,1.6644447882449913,8782.0
7371,18.0,1.7840690582491683,3870.0
7372,13.0,1.980273777832322,2088.0
7373,17.0,1.683701358978797,7423.0
7374,18.0,1.7370712982946555,6255.0
7375,16.0,1.608334240146746,9791.0
7376,13.0,2.004958836776298,2221.0
7377,16.0,1.7720422315490019,4501.0
7378,17.0,2.0089966008782705,1720.0
7379,15.0,1.9326643090247817,1966.0
7380,16.0,1.785620539832085,6121.0
7381,14.0,1.8258636579980811,3587.0
7382,17.0,1.6883068161939807,8534.0
7383,13.0,2.0314194753053023,1424.0
7384,16.0,1.85107062490365,4356.0
7385,13.0,1.8505265385880345,3213.0
7386,18.0,1.6490525728729217,7656.0
7387,17.0,1.715295102819008,6600.0
7388,18.0,1.7382916588410373,5289.0
7389,20.0,1.584682594992583,9509.0
7390,13.0,1.8889480684462274,3385.0
7391,18.0,1.6624444682504103,7924.0
7392,19.0,1.7378566004946105,5442.0
7393,17.0,1.5873246030985564,9257.0
7394,16.0,2.1013925527793633,1255.0
7395,18.0,1.6483930281655081,7783.0
7396,17.0,1.6925992680037751,7746.0
7397,17.0,1.6865740427768106,8469.0
7398,14.0,1.8198746672737556,3491.0
7399,18.0,1.6755784061705432,7558.0
7400,18.0,1.9916794678396101,1528.0
7401,17.0,1.6045132176061696,9768.0
7402,13.0,2.221677032701705,782.0
7403,17.0,2.0062448603109675,1730.0
7404,13.0,2.0852753138489533,1634.0
7405,13.0,1.9720813263365027,2314.0
7406,19.0,1.7665558956985796,4501.0
7407,13.0,2.1817106951988703,721.0
7408,11.0,2.2160152875668624,721.0
7409,17.0,1.8591038561159,3058.0
7410,15.0,1.9425885964872258,2687.0
7411,17.0,2.0515078137304785,1634.0
7412,15.0,1.8912965751546105,2498.0
7413,19.0,1.6284669221159598,7594.0
