id,Delta,R0,i0
7215,20.0,1.5990472310475983,8195.0
7216,18.0,1.6686169527512087,7188.0
7217,14.0,1.7599677104756333,4298.0
7218,18.0,1.6989108306620977,6712.0
7219,15.0,1.7182518986969841,5317.0
7220,19.0,1.6423298933058676,5931.0
7221,17.0,1.73720985814972,5770.0
7222,17.0,1.684700761511062,6643.0
7223,20.0,1.6004229147717288,7686.0
7224,11.0,2.022554711151734,854.0
7225,20.0,1.641738698937247,7544.0
7226,19.0,1.7460010927106078,3534.0
7227,19.0,1.7560167966713878,3627.0
7228,17.0,1.8243414613451319,3618.0
7229,15.0,1.5798231062923773,7904.0
7230,17.0,1.6606757040657405,6428.0
7231,21.0,1.5944036499879866,7008.0
7232,16.0,1.7216085053481458,4298.0
7233,17.0,1.6172314241154178,6524.0
7234,17.0,1.8680008945813902,3118.0
7235,18.0,1.8420151532001356,3361.0
7236,14.0,2.1004231296202627,778.0
7237,16.0,1.728707408283058,4108.0
7238,18.0,1.6167128207053436,7694.0
7239,19.0,1.77512884143928,3430.0
7240,14.0,1.7607715562348283,4137.0
7241,15.0,1.6958901843291594,4990.0
7242,15.0,1.6480801666375093,6449.0
7243,21.0,1.5869123434816501,7764.0
7244,19.0,1.7078039737908675,5312.0
7245,20.0,1.6995013199689522,4039.0
7246,17.0,1.614314715864058,7546.0
7247,11.0,1.9693827098708465,1369.0
7248,17.0,1.614732309166419,7544.0
7249,17.0,1.6098576327643912,8441.0
7250,14.0,1.8055306724045745,2386.0
7251,17.0,1.6117562448721854,7610.0
7252,11.0,2.0699993111146555,854.0
7253,18.0,1.8177878852307523,2236.0
7254,19.0,1.6617556641801918,5732.0
7255,16.0,1.6816435242419925,5221.0
7256,17.0,1.7956263824118406,3892.0
7257,16.0,1.6025422237057718,7713.0
7258,19.0,1.5526461639520035,9614.0
7259,15.0,1.7042590891793756,4864.0
7260,13.0,2.101586043697963,1187.0
7261,16.0,1.7876192606469572,3939.0
7262,17.0,1.5812951333530287,7667.0
7263,20.0,1.675161579400572,5754.0
7264,11.0,2.0888512261366126,854.0
7265,19.0,1.644797098135171,5757.0
7266,18.0,1.6137440998559578,6653.0
7267,16.0,1.7585727781175118,3351.0
7268,11.0,2.175865032429783,854.0
7269,19.0,1.7165044239718494,4073.0
7270,11.0,2.1277532676039943,854.0
7271,17.0,1.6753955645331768,6015.0
7272,15.0,2.1036391856358856,778.0
7273,17.0,1.6675626404004993,7303.0
7274,18.0,1.7387908185943313,5383.0
7275,18.0,1.721450322176082,5995.0
7276,14.0,1.9902710862664135,1624.0
7277,18.0,1.8090070016022592,3119.0
7278,19.0,1.628727070134081,7497.0
7279,17.0,1.5518781234172112,9257.0
7280,19.0,1.593683680186295,8995.0
7281,17.0,1.741949644625211,4986.0
7282,17.0,1.6671494424616158,7188.0
7283,16.0,1.799551007415898,3725.0
7284,19.0,1.7788883461700051,3544.0
7285,15.0,1.736603186671365,4459.0
7286,15.0,1.6092654176882775,6813.0
7287,18.0,1.640094319685105,6592.0
7288,16.0,1.626432614408886,7349.0
7289,19.0,1.6772290211789729,5272.0
7290,19.0,1.6787911223199257,4423.0
7291,20.0,1.6470038707401218,5911.0
7292,15.0,1.6613490432138411,5144.0
7293,14.0,2.131114076296819,854.0
7294,17.0,1.7487997137429174,3334.0
7295,14.0,1.9764567517699063,1915.0
7296,17.0,1.6653649677951579,6511.0
7297,19.0,1.7506230162044436,4598.0
7298,20.0,1.569512583185935,8076.0
7299,17.0,1.6940746242551703,6651.0
7300,19.0,1.8414895669629523,2449.0
7301,11.0,2.0785205125739803,998.0
7302,17.0,1.6057415533271167,8573.0
7303,14.0,1.7910294350408074,2958.0
7304,17.0,1.722481123090989,5857.0
7305,21.0,1.5211371208008255,8819.0
7306,21.0,1.5433219278891261,8190.0
7307,19.0,1.571297608834393,7193.0
7308,17.0,1.6142957272994363,7419.0
7309,18.0,1.9240150058350356,1550.0
7310,17.0,1.6639362332815781,5567.0
7311,16.0,1.8603903384274887,3624.0
7312,19.0,1.6279259365269412,8432.0
7313,14.0,1.9153045665157773,2751.0
7314,16.0,1.6521275364074397,5835.0
7315,16.0,1.8219314049867377,3544.0
7316,14.0,1.86358237638944,3313.0
7317,18.0,1.8085317667347562,4149.0
7318,17.0,1.6213764642522863,7953.0
7319,15.0,1.6387611678428844,5573.0
7320,16.0,1.634905336797327,5490.0
7321,17.0,1.6079524115946995,7222.0
7322,13.0,2.1586716974540368,892.0
7323,15.0,1.8908353945356642,2613.0
7324,19.0,1.714382942441545,5194.0
7325,13.0,2.0858929882958623,1306.0
7326,20.0,1.6086434053916097,6681.0
7327,20.0,1.630426850288883,6230.0
