id,Delta,R0,i0
6878,18.0,1.7446528201402263,4752.0
6879,17.0,1.6170205857169884,7577.0
6880,21.0,1.760949505558448,3307.0
6881,19.0,1.613178202883849,9920.0
6882,20.0,1.614784783222847,9435.0
6883,19.0,1.6515748069705616,5729.0
6884,19.0,1.588716302598846,7035.0
6885,17.0,1.9426571323377793,1909.0
6886,19.0,1.8040218882983399,2507.0
6887,18.0,1.6667198642461811,4938.0
6888,19.0,1.5687212224507043,7021.0
6889,16.0,1.681955794275672,6533.0
6890,20.0,1.5965060900277197,7758.0
6891,17.0,1.779585841029057,4655.0
6892,17.0,1.7793924964421772,2532.0
6893,15.0,1.9501130765709094,1429.0
6894,15.0,1.7234763036353844,5892.0
6895,18.0,1.701478531534682,4025.0
6896,14.0,1.9625408173515946,2230.0
6897,17.0,1.7808083586125016,4025.0
6898,15.0,1.768295214019356,4302.0
6899,17.0,1.7244813908397505,3871.0
6900,15.0,1.6711951793765745,5980.0
6901,14.0,1.690790080274312,4864.0
6902,18.0,1.6143592094644625,8799.0
6903,16.0,1.7922156883901965,3452.0
6904,17.0,1.684565584056144,7117.0
6905,17.0,1.6813534817047766,6885.0
6906,18.0,1.7079892869088076,4525.0
6907,22.0,1.5615781114627378,7745.0
6908,15.0,1.7205425777487364,5812.0
6909,17.0,1.7377666749791465,5358.0
6910,22.0,1.5435391020743434,9587.0
6911,16.0,1.650705717821104,6184.0
6912,20.0,1.6567941993562345,5146.0
6913,20.0,1.5331016602341656,9317.0
6914,16.0,1.6960712515900913,5878.0
6915,14.0,1.893687489599851,2507.0
6916,22.0,1.626071790164049,6374.0
6917,19.0,1.67341309752697,7072.0
6918,19.0,1.7562568956067017,2714.0
6919,18.0,1.7497034804056664,4969.0
6920,16.0,1.7259525493883479,5178.0
6921,15.0,1.902572342129087,2572.0
6922,15.0,1.819339115329036,2959.0
6923,20.0,1.840279867287968,2572.0
6924,19.0,1.5911090344911627,6200.0
6925,17.0,1.531614488428631,8721.0
6926,13.0,1.757961328545778,3558.0
6927,21.0,1.6125746293738223,7430.0
6928,19.0,1.7832382517293843,3810.0
6929,19.0,1.706951934695634,4515.0
6930,18.0,1.8557556871087688,2230.0
6931,19.0,1.8176514795392134,2558.0
6932,21.0,1.6548001963505226,5247.0
6933,16.0,1.718613129604203,5017.0
6934,16.0,1.7416264880264274,3996.0
6935,17.0,1.650689344308594,5395.0
6936,16.0,1.7679901245070448,2989.0
6937,20.0,1.7873586080209334,2532.0
6938,18.0,1.7215682219962034,5452.0
6939,16.0,1.6000567521276126,6675.0
6940,17.0,1.8242076760339208,2714.0
6941,14.0,1.822368349653572,3405.0
6942,17.0,1.824925832299454,3597.0
6943,21.0,1.608256366152432,8292.0
6944,15.0,1.6340241099790078,7332.0
6945,18.0,1.7368167812785709,4515.0
6946,14.0,1.706455559236774,4516.0
6947,19.0,1.587268230119906,9710.0
6948,22.0,1.5700197198438235,8292.0
6949,14.0,2.067064716054951,891.0
6950,19.0,1.7457209120263057,3407.0
6951,16.0,1.773849069838346,3017.0
6952,16.0,1.8735118577175598,3099.0
6953,18.0,1.6278360788972106,8755.0
6954,17.0,1.5979694939946878,7332.0
6955,19.0,1.7184194342808292,4427.0
6956,17.0,1.8286527923512303,2558.0
6957,18.0,1.7763176564951513,3602.0
6958,18.0,1.6584401691772956,6818.0
6959,15.0,1.7289009072478354,5450.0
