id,Delta,R0,i0
6703,19.0,2.329323265982214,1870.0
6704,18.0,2.083227954590095,6330.0
6705,18.0,2.258681823327414,2688.0
6706,21.0,2.1537434103307596,7691.0
6707,20.0,2.2117352314110663,6271.0
6708,20.0,1.9904984392958682,9511.0
6709,19.0,2.1696698199399345,7356.0
6710,17.0,2.210382617998613,5669.0
6711,19.0,2.2454343415420293,2688.0
6712,20.0,2.1413421936528514,4356.0
6713,19.0,2.0916918146433683,5161.0
6714,18.0,2.2303124321141623,5185.0
6715,20.0,2.09999229247073,6913.0
6716,22.0,2.0938814885593042,8800.0
6717,20.0,2.2541546250309734,3424.0
6718,15.0,2.273470684322126,3017.0
6719,15.0,2.186109577422452,4281.0
6720,19.0,2.082501173678617,8104.0
6721,18.0,2.0493769837852014,8432.0
6722,17.0,2.1474558105204804,6263.0
6723,18.0,2.3414521483139845,2688.0
6724,20.0,2.2085344341038353,4818.0
6725,20.0,2.255951686998779,4281.0
6726,19.0,2.1007508711072576,6917.0
6727,20.0,2.1742717505899547,6925.0
6728,21.0,2.0239710059114153,9511.0
6729,19.0,2.2196090606487275,5032.0
6730,15.0,2.2861935487264846,3620.0
6731,21.0,2.1001392510548214,6231.0
6732,19.0,2.2246039297382376,4298.0
6733,19.0,2.1303493426927504,4813.0
6734,18.0,2.2114889019892505,5759.0
6735,14.0,2.3700941377883713,2305.0
6736,18.0,2.3264919367235235,3063.0
6737,20.0,2.179727121954101,5047.0
6738,20.0,2.0737535129071607,9778.0
6739,22.0,2.0676519459399882,9391.0
6740,18.0,2.4019150606764272,1810.0
6741,20.0,2.240813395694715,5600.0
6742,20.0,2.285375767923366,4053.0
6743,17.0,2.2257322608675576,5772.0
6744,19.0,2.2330291618233473,3121.0
6745,20.0,2.1528933427798767,5555.0
6746,19.0,2.3586212472679695,1827.0
6747,20.0,2.240985498318535,2702.0
6748,19.0,2.225173906434518,4637.0
6749,22.0,2.0110123653948517,8544.0
6750,18.0,2.327134331222019,2688.0
6751,16.0,2.465757326025362,1805.0
6752,19.0,2.0333601520330644,7160.0
6753,17.0,2.3730913884962863,2522.0
6754,20.0,2.2091200600077117,6475.0
6755,20.0,2.0371351525382937,9445.0
6756,18.0,2.2652716009621487,3725.0
6757,17.0,2.3085463520074287,3502.0
6758,16.0,2.2751073929340944,2192.0
6759,21.0,2.1556147481165406,5098.0
6760,17.0,2.3494635216752617,2001.0
6761,18.0,2.0513699377442087,6582.0
6762,19.0,2.03042187003649,9692.0
6763,19.0,2.105160917103841,7699.0
6764,18.0,2.0969526191688748,5702.0
6765,19.0,2.1516644867228463,4062.0
6766,20.0,2.201222621486685,7025.0
6767,16.0,2.3148496891058974,2035.0
6768,22.0,2.0693933654290038,7812.0
6769,20.0,2.238610632899998,2702.0
6770,21.0,2.0505477437496036,9752.0
6771,19.0,2.126822299868608,8422.0
6772,18.0,2.2584396527447645,3017.0
6773,17.0,2.4549251142932222,1704.0
6774,18.0,2.32601267575537,3890.0
6775,17.0,2.2603121692585977,3679.0
6776,17.0,2.1638227814603384,5356.0
6777,19.0,2.1786309277085123,4565.0
6778,19.0,2.182571461675761,4412.0
6779,20.0,2.1492056211350636,6969.0
6780,17.0,2.13831025349292,6873.0
6781,18.0,2.4773086559504978,2197.0
6782,20.0,2.056439295151308,8837.0
6783,20.0,2.142947937066807,5378.0
6784,21.0,2.2175315719017603,3869.0
6785,18.0,2.418999334335039,2171.0
6786,19.0,2.1274393940532477,5308.0
6787,18.0,2.113567216054143,8084.0
6788,19.0,2.36569415874979,2974.0
6789,21.0,2.134760579376457,5887.0
6790,21.0,2.1074045368427243,7209.0
6791,20.0,2.221538952424685,3760.0
6792,19.0,2.245318188420079,5197.0
6793,18.0,2.092141270094266,8544.0
6794,21.0,2.1650712517187394,6402.0
6795,18.0,2.013858568415416,8903.0
6796,16.0,2.184662041898268,5861.0
6797,19.0,2.219988756727238,4897.0
6798,21.0,2.073526334464574,8956.0
6799,17.0,2.205496555221838,4897.0
6800,18.0,2.2912135543186327,3589.0
6801,18.0,2.0870532432816162,7781.0
6802,20.0,2.252184342690882,3589.0
6803,20.0,2.2880321283905145,3948.0
6804,19.0,2.100102619731425,5815.0
6805,14.0,2.418641899468887,1429.0
6806,20.0,2.2331184621364377,3725.0
6807,20.0,2.229800639388373,3458.0
6808,21.0,2.163890788974505,5477.0
6809,18.0,2.332793715097025,2835.0
6810,19.0,2.4177444158625256,1922.0
6811,18.0,2.139272552342979,6268.0
6812,19.0,2.152395553712163,4210.0
6813,18.0,2.134183804327072,6771.0
6814,15.0,2.3698704838573805,2782.0
6815,18.0,2.291381528823137,2724.0
6816,17.0,2.197899863017459,3379.0
6817,20.0,2.1310170300659226,4380.0
6818,22.0,2.1088069036222237,7320.0
6819,15.0,2.240857513643896,3948.0
6820,18.0,2.0982183220368804,8544.0
6821,19.0,2.3627806897167334,3076.0
6822,18.0,2.111725184115844,7805.0
6823,20.0,2.1039818483929027,6917.0
6824,22.0,2.1131013211830196,8046.0
6825,13.0,2.438261972506382,1985.0
6826,20.0,2.1028471645449867,6492.0
6827,17.0,2.1310653320035087,5361.0
6828,14.0,2.477452496369344,1949.0
6829,17.0,2.154248081139204,6717.0
6830,21.0,2.173995002988179,6330.0
6831,20.0,2.2063332131815954,3457.0
6832,19.0,2.1103429067045347,6956.0
6833,20.0,2.0979931488963053,5759.0
6834,20.0,2.223302580175409,4638.0
6835,17.0,2.198448322529127,3349.0
6836,19.0,2.013437736308366,8071.0
6837,21.0,2.103318704625693,4813.0
6838,20.0,2.2982166694501465,3040.0
6839,17.0,2.1156633018992355,7650.0
6840,18.0,2.168225979393923,4497.0
6841,19.0,2.1150099520536303,5669.0
6842,20.0,2.1340354024398844,4553.0
6843,22.0,2.1586289104047927,4447.0
6844,19.0,2.231802526722918,3037.0
6845,20.0,2.2737833527292644,4079.0
6846,18.0,2.1172715878827537,7283.0
6847,18.0,2.2680503317313745,2365.0
6848,19.0,2.1132215334854942,6720.0
6849,21.0,2.1120011043670974,6412.0
6850,18.0,2.078089186450184,9494.0
6851,20.0,2.272916879721973,3735.0
6852,20.0,2.1862427636402844,4902.0
6853,19.0,2.1914457206481526,3725.0
6854,14.0,2.4102404502060977,1673.0
6855,17.0,2.3787224807762213,1949.0
6856,20.0,2.2036547837922624,6263.0
6857,19.0,2.2735718353969414,2664.0
6858,18.0,2.0614010768158915,7820.0
6859,20.0,2.3202706946078044,2300.0
6860,19.0,2.0964017688083554,7781.0
