all_race_ethnicity,Asian_Pacific_Islander,Black_African_American,Hispanic_Latino,White,date
47.810968800000005,8.857100899999999,5.1283233,11.2009005,14.5069639,2023-03-04
52.079805300000004,10.2293278,7.2176402,11.9476272,14.2332476,2023-03-11
35.858226599999995,0.0,7.2176402,6.969449200000001,10.948652,2023-03-18
32.4431574,0.0,6.6478265,7.9650848,9.5800705,2023-03-25
40.1270631,0.0,4.9383854000000005,6.7205403,17.2441269,2023-04-01
16.2215787,0.0,0.0,0.0,6.2954749,2023-04-08
13.6602768,0.0,0.0,0.0,3.2845956,2023-04-15
15.367811399999999,0.0,4.5585096,0.0,4.1057445,2023-04-22
11.952742200000001,0.0,0.0,0.0,3.8320282000000003,2023-04-29
8.537673,0.0,0.0,0.0,3.2845956,2023-05-06
5.976371100000001,0.0,0.0,0.0,0.0,2023-05-13
1.7075346,0.0,0.0,0.0,0.0,2023-05-20
10.245207599999999,0.0,0.0,0.0,3.2845956,2023-05-27
8.537673,0.0,0.0,0.0,0.0,2023-06-03
6.8301384,0.0,0.0,0.0,0.0,2023-06-10
5.122603799999999,0.0,0.0,0.0,0.0,2023-06-17
3.4150692,0.0,0.0,0.0,0.0,2023-06-24
11.952742200000001,0.0,0.0,0.0,5.2006097,2023-07-01
11.952742200000001,0.0,0.0,5.7249047,0.0,2023-07-08
5.122603799999999,0.0,0.0,0.0,0.0,2023-07-15
3.4150692,0.0,0.0,0.0,0.0,2023-07-22
8.537673,0.0,0.0,0.0,0.0,2023-07-29
8.537673,0.0,0.0,0.0,0.0,2023-08-05
9.391440300000001,0.0,0.0,0.0,4.6531771,2023-08-12
18.782880600000002,0.0,0.0,0.0,4.6531771,2023-08-19
17.075346,0.0,0.0,0.0,6.5691912,2023-08-26
23.905484400000002,0.0,0.0,10.2052649,6.842907500000001,2023-09-02
19.6366479,0.0,4.7484475,0.0,6.0217586,2023-09-09
30.735622799999998,0.0,8.9270813,7.2183581,7.937772699999999,2023-09-16
34.150692,0.0,8.9270813,6.7205403,8.758921599999999,2023-09-23
29.0280882,0.0,4.7484475,10.703082700000001,6.5691912,2023-09-30
25.613019,5.3641597,6.2679507,0.0,7.3903400999999995,2023-10-07
35.858226599999995,7.7343698,7.0277023000000005,8.2139937,7.937772699999999,2023-10-14
24.759251699999997,5.8631513,0.0,6.969449200000001,6.842907500000001,2023-10-21
23.905484400000002,0.0,7.787453899999999,8.2139937,4.1057445,2023-10-28
20.490415199999997,0.0,0.0,0.0,7.3903400999999995,2023-11-04
19.6366479,0.0,0.0,0.0,5.474326,2023-11-11
16.2215787,0.0,0.0,0.0,7.3903400999999995,2023-11-18
15.367811399999999,0.0,5.698137,0.0,4.6531771,2023-11-25
26.4667863,0.0,8.1673297,0.0,7.3903400999999995,2023-12-02
24.759251699999997,0.0,0.0,5.475995800000001,9.3063542,2023-12-09
24.759251699999997,0.0,5.8880749,0.0,9.3063542,2023-12-16
40.980830399999995,6.4868908,11.0163982,0.0,10.948652,2023-12-23
35.0044593,0.0,4.9383854000000005,10.2052649,10.6749357,2023-12-30
66.5938494,7.6096219000000005,15.195032,18.9170764,15.328112800000001,2024-01-06
66.5938494,7.6096219000000005,12.9157772,15.9301696,19.9812899,2024-01-13
83.66919539999999,12.1005463,17.8541626,15.1834429,24.634467,2024-01-20
64.8863148,7.1106302999999995,14.4352804,12.694353900000001,19.4338573,2024-01-27
50.372270699999994,6.7363866,12.9157772,10.703082700000001,12.864666099999999,2024-02-03
