all_race_ethnicity,Asian_Pacific_Islander,Black_African_American,Hispanic_Latino,White,date
15113.388744600003,2434.8295122,3061.7989479999997,4856.4615479,3867.8850353000003,2022-08-20
13392.1938678,2153.0240061,2726.7484924,4209.2984079,3539.4254753,2022-08-27
12161.0614212,1926.4818197,2354.6601463,3883.4766578000003,3328.1164917,2022-09-03
10947.858087899998,1899.1620296,2124.0755357,3183.5448309999997,3166.6238746999998,2022-09-10
11984.3315901,1884.940769,2383.9105829,3846.1403228,3534.7722981999996,2022-09-17
13270.958911200001,1985.4875763999999,2427.9761757,4288.700347,4075.6357070000004,2022-09-24
12605.874184500002,1937.9586265,2291.0309497999997,3636.3101201,4021.1661633,2022-10-01
11606.966443499998,1786.5146759000002,2062.9155319,3180.0601064,3775.3689259,2022-10-08
12575.1385617,1957.4192988999998,2373.6539363,3642.2839337,3689.4220077,2022-10-15
12628.9259016,1968.5218620000003,2517.6268645,3652.7381075000003,3598.0007634999997,2022-10-22
14471.355735,2222.1343427,2910.7983175,4372.0848285,4013.7758231999996,2022-10-29
16174.621498499999,2261.8041749,3434.2671698999998,5216.6327262,4383.8402608,2022-11-05
15906.538566300002,2223.8808133,3369.1184701999996,5169.0911263,4217.6944667,2022-11-12
15367.811399999999,2173.9816533,3069.2065261,5220.3663596999995,4069.6139484000005,2022-11-19
16842.2675271,2295.1118642,3276.6187128999995,5457.078723600001,4759.3790244,2022-11-26
23380.4175105,3139.904643,4644.7414066,8278.4611051,6037.3604291,2022-12-03
23289.064409399998,3072.7902728,4720.3366908,8094.2685191,6211.7177122,2022-12-10
23153.3154087,2866.4572462,4566.107116,7890.9099478,6690.721237199999,2022-12-17
21564.454463399998,2573.9234207,4053.0848480999994,7164.842686500001,6527.3126061,2022-12-24
19568.346515999998,2322.9306459,3716.7048271999997,6911.702335200001,5368.9452245,2022-12-31
20569.8155589,2720.5022032,3862.1972585999997,7186.746669700001,5503.3399278,2023-01-07
15663.2148858,2078.9237535,3183.9290177,5454.5896346,4102.1861880999995,2023-01-14
12868.834512899999,1601.2640444000003,2665.3985507,4444.5173184000005,3582.6726506999994,2023-01-21
11304.7328193,1425.2447575,2304.7064786,3933.2584378,3184.6891505000003,2023-01-28
8998.707342,1109.2583268,1840.498251,3090.2039935,2587.7139002000004,2023-02-04
7566.0858126,948.5830316,1520.6428274,2477.6391906,2268.8344107000003,2023-02-11
5966.125892399999,674.1376516,1172.8665325,1859.5983918999998,1917.6563978,2023-02-18
4416.538242899999,546.2710540999999,862.6979418000001,1313.9900831,1382.8147476000001,2023-02-25
3678.8832957,458.32378460000007,669.1512216999998,1114.8629631,1205.7203015,2023-03-04
2962.5725310000003,376.6139101,549.3004068,843.3033532000002,1013.0240263,2023-03-11
2780.7200961,362.76689319999997,540.3733255,747.2245178,1000.1593601999999,2023-03-18
2564.7169691999998,334.4491199,414.2545599,764.3992318999999,901.6214921999999,2023-03-25
2443.4820126,330.20769129999996,401.52872060000004,697.6916467000001,861.9326287,2023-04-01
1955.9808843,289.7893717,337.3297104,512.5034251,676.3529773,2023-04-08
1695.5818578,231.15785870000002,304.0905779,443.3067509,573.7093648,2023-04-15
1776.6897513,273.3226489,312.63778340000005,456.99674039999996,607.650186,2023-04-22
1743.3928266000003,259.9746236,342.6479716,453.76092470000003,571.5196344,2023-04-29
1647.7708890000001,258.4776488,264.7734326,414.93113630000005,564.9504432,2023-05-06
1674.2376752999999,253.238237,290.604987,446.7914755,566.0453084,2023-05-13
1774.9822167,271.20193459999996,332.58126290000007,507.774156,538.6736784,2023-05-20
1781.8123551,281.5560103,333.91082819999997,430.1145792,575.0779463,2023-05-27
1903.0473117,292.6585734,350.6253634,487.11471730000005,587.9426124,2023-06-03
1698.996927,268.207985,335.0504556,478.65181470000005,474.62406419999996,2023-06-10
1698.1431597,231.15785870000002,298.202503,521.4641455,504.18542460000003,2023-06-17
1485.5551019999998,199.0976484,251.09790380000004,449.7783823,459.02223509999993,2023-06-24
1548.7338822000002,194.4819761,313.397535,462.97055400000005,463.4016959,2023-07-01
1509.4605863999998,206.2082787,301.43144729999995,451.7696535,432.47175400000003,2023-07-08
2270.1672507000003,306.2560945,414.6344357,794.019391,576.9939603999999,2023-07-15
2523.7361388,311.6202542,538.4739465,792.5259376,668.4152046,2023-07-22
3548.2568988000003,464.6859275,783.4938375,1182.8150928000002,889.0305424,2023-07-29
4734.993445800001,592.9267687,1062.7025505,1558.4186229,1206.2677340999999,2023-08-05
5994.3002133,808.9901315,1289.678341,1936.5112419999998,1529.8004007,2023-08-12
6441.674278500001,849.1589552999999,1373.251017,2212.0533943,1535.2747267,2023-08-19
7083.7072880999995,900.3055943,1560.1499106,2404.459974,1759.1746601,2023-08-26
7550.7180012,1018.0676119,1603.075876,2598.1110981999996,1827.6037350999998,2023-09-02
8208.9725895,1188.4732433,1760.724333,2720.8231859,1978.6951327000002,2023-09-09
8325.0849423,1248.4769832,1704.5027145999998,2730.5306330000003,2220.6603419,2023-09-16
9102.0131853,1299.7483700999999,1769.4614764,3001.0946072999996,2677.7665629000003,2023-09-23
7521.689912999999,1065.2223181,1559.3901589999998,2228.7302906,2204.5110802000004,2023-09-30
6132.6105159,839.4286191,1220.3510075,1862.0874809,1771.7656099,2023-10-07
4502.7687402,595.6712225,863.8375691999998,1337.6364286,1370.2237978,2023-10-14
4041.7343982,545.7720625000001,870.4853956999999,1139.2560353000001,1197.7825288,2023-10-21
3593.5065657000005,485.01983520000005,743.6068785,1057.6139161,1043.6802519,2023-10-28
2876.3420337000002,362.8916411,555.5683575,901.2991269,866.8595221,2023-11-04
3304.079451,438.23937270000005,621.8566846000001,959.7927184000001,1075.4313427,2023-11-11
3835.1227116,429.8812634,754.6232766999999,1154.6883871,1273.6019439000002,2023-11-18
4200.535116,487.3900453,907.3333483,1256.4921272000001,1315.2068215,2023-11-25
5669.014872000001,707.320593,1163.1796996,1825.2489636999999,1648.8669912,2023-12-02
6387.0331713000005,762.4591648,1321.7778461,2014.4197277000003,1906.7077458,2023-12-09
9024.320361,1059.9829063,1819.2252062,2843.2863647,2823.6573507999997,2023-12-16
12244.730616599998,1416.8866481999999,2452.2882269,3882.9788399999998,3778.3798051999997,2023-12-23
14362.0735206,1672.1208515999997,3043.1850338,4795.7277763,3892.2457859999995,2023-12-30
14824.8153972,1796.6192558000002,3366.4593396000005,4952.5403833,3834.4916467000003,2024-01-06
13272.666445800001,1549.8679095999998,3051.7322393,4320.311777299999,3576.6508920999995,2024-01-13
9301.794733499999,1081.6890409,2239.9376547,2988.1513445,2593.4619425,2024-01-20
8438.6359932,1001.1018975000001,2017.9002496,2701.6572006,2381.6055263000003,2024-01-27
6328.1232276,746.4914336,1420.1656783,2069.1796857,1832.8043447999996,2024-02-03
5073.0852966,553.6311802,1103.539199,1636.8249264,1570.8578457,2024-02-10
3832.5614097000002,458.9475241,787.2925955000001,1236.5794152,1193.1293517000001,2024-02-17
2930.9831409,358.52546459999996,567.1545694,907.5218494000001,925.4348103000001,2024-02-24
2510.075862,327.3384896,533.725499,729.0541681000001,778.9965898,2024-03-02
1827.062022,241.63668230000002,354.80399719999997,553.5733935999999,571.5196344,2024-03-09
1433.4752967,177.14201799999998,334.1007661,460.9792828,415.2276271,2024-03-16
1228.5711447,158.429833,291.36473859999995,354.4462736,368.69585609999996,2024-03-23
1093.6759113,159.55256409999998,277.6892098,273.0530633,322.1640851,2024-03-30
999.7615083000002,123.3756731,253.5670965,242.1883597,307.6571212,2024-04-06
1007.445414,131.23479079999998,261.7344262,241.9394508,307.3834049,2024-04-13
1001.4690429000001,130.2368076,268.19231479999996,256.1272581,277.2746119,2024-04-20
965.6108163000001,116.01554700000001,247.10920789999997,264.5901607,257.29332200000005,2024-04-27
1161.9772953,146.7035304,269.52188010000003,327.3152035,335.3024675,2024-05-04
1267.8444405,167.16218600000002,279.01877509999997,391.2847908,350.9042966,2024-05-11
1833.0383931,199.72138790000002,422.9917033,569.5035631999999,520.06097,2024-05-18
1967.9336265000002,221.30277459999996,447.4936924,625.5080657,559.4761172,2024-05-25
2152.3473633,242.26042180000002,504.66500030000003,670.8094854999999,577.541393,2024-06-01
2699.6122026,330.4571871,586.5282351999999,843.0544443,745.8769175,2024-06-08
3117.9581796,348.54563260000003,740.3779342,1026.5003036,792.6824048,2024-06-15
3567.8935466999997,418.65395240000004,819.5820385,1102.9153359000002,951.4378588,2024-06-22
3886.3487496000002,459.82075940000004,987.4871421,1118.3476876999998,1040.6693726,2024-06-29
4110.0357822,485.7683226,1030.6030454,1225.1296058,1069.4095841,2024-07-06
4773.412974299999,579.5787434,1148.9343571,1460.5974251999999,1297.6889783,2024-07-13
5124.311334600001,596.5444578,1335.8332507,1590.527871,1290.2986382000001,2024-07-20
5488.0162044,647.0673573,1485.8841917,1487.4795864,1480.8051830000002,2024-07-27
4974.0482898,578.3312644,1373.251017,1424.5056347,1258.0001148000001,2024-08-03
3974.2867815,439.7363475,1082.4560921,1121.8324123,1090.7594555,2024-08-10
4051.1258385000006,457.57529719999997,1051.1163386,1229.3610571000002,1055.4500528,2024-08-17
3404.8239924000004,379.6078597,856.8098669,978.9587036999999,946.2372491,2024-08-24
3086.3687895,365.2618512,790.5215397999999,827.8710014000001,901.0740596,2024-08-31
2556.1792962,347.5476494,650.5373075,642.6827797999999,769.6902356,2024-09-07
2738.0317311,347.7971452,706.7589259,725.0716256999999,872.6075644,2024-09-14
2440.0669434,295.652523,544.9318351000001,721.5869011,802.5361916,2024-09-21
1933.7829344999998,237.3952537,396.59033519999997,481.63872150000003,728.085358,2024-09-28
1253.3303964,138.5949169,235.522996,317.1099386,472.43433380000005,2024-10-05
945.1204011000001,81.2108829,173.0334269,202.36293570000004,411.66931519999997,2024-10-12
814.4940042,85.0780678,151.76038210000002,163.0353295,330.1018578,2024-10-19
841.8145578,102.5427738,166.95541409999998,186.9305839,325.722397,2024-10-26
883.6491555,94.3094124,191.6473411,203.6074802,333.3864534,2024-11-02
656.5470537,69.3598324,127.0684551,158.0571515,267.6945414,2024-11-09
583.1230659,71.7300425,110.7337957,117.4850008,250.1766982,2024-11-16
679.5987708,74.22500050000001,131.05715100000003,178.9654991,268.5156903,2024-11-23
673.6223997,71.6052946,135.8055985,145.1138887,291.7815758,2024-11-30
0.0,19.8349161,36.2781389,48.039417699999994,64.59704679999999,2024-12-07
